pair_index,p_start,q_start,start_gap,Qp,Qq,sig_p,sig_q,sig_8,p_mod12,q_mod12,p_mod420,q_mod420,P_E,P_A,P_B,P_C,n_E,n_A,n_B,n_C,log_P_EAB,log_P_CE,log_raw_sqrt_EAB_times_CE,shadow_center_mu_geomean,shadow_start_mu_minus_4,root_1,root_2,root_3,root_4,poly_c4,poly_c3,poly_c2,poly_c1,poly_c0,projected_quad_start,projection_distance,projected_quad,projected_mod12,projected_mod420,projection_equals_left,projection_equals_right,projection_between_pair,model_note
1169,14465831,14467001,1170,"(14465831,14465833,14465837,14465839)","(14467001,14467003,14467007,14467009)",CEAB,ABCE,CEABABCE,11,5,191,101,209277336203497,209277278344837,209277336210517,209277278337817,2,2,2,2,98.92404409075752,65.94936263495947,82.4367033628585,14466420.188147118,14466416.188147118,14466416.188147118,14466418.188147118,14466422.188147118,14466424.188147118,1.0,-57865680.75258847,1255663878360163.0,-1.2109974186290661e+22,4.3796993761621825e+28,14467001,584.8118528816849,"(14467001,14467003,14467007,14467009)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1170,14467001,14478461,11460,"(14467001,14467003,14467007,14467009)","(14478461,14478463,14478467,14478469)",ABCE,ABCE,ABCEABCE,5,5,101,221,209460141329221,209459909765461,209459967656389,209460083438269,2,2,2,2,98.92666180834132,65.95110888562752,82.43888534698442,14472734.665697807,14472730.665697807,14472730.665697807,14472732.665697807,14472736.665697807,14472738.665697807,1.0,-57890938.66279123,1256760292222126.2,-1.2125838831810062e+22,4.387351200294843e+28,14467001,5729.665697807446,"(14467001,14467003,14467007,14467009)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1171,14478461,14480021,1560,"(14478461,14478463,14478467,14478469)","(14480021,14480023,14480027,14480029)",ABCE,ABCE,ABCEABCE,5,5,221,101,209648650995601,209648419327681,209648477244649,209648593078609,2,2,2,2,98.92936053110722,65.95290803368233,82.44113428239478,14479245.778990248,14479241.778990248,14479241.778990248,14479243.778990248,14479247.778990248,14479249.778990248,1.0,-57916983.11596099,1257891349970421.5,-1.2142212012991329e+22,4.395251800917524e+28,14480021,779.2210097517818,"(14480021,14480023,14480027,14480029)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1172,14480021,14520551,40530,"(14480021,14480023,14480027,14480029)","(14520551,14520553,14520557,14520559)",ABCE,CEAB,ABCECEAB,5,11,101,311,210258028536037,210257970291697,210258028292857,210257970534877,2,2,2,2,98.938069520982,65.95871292357774,82.44839122227987,14500276.040072408,14500272.040072408,14500272.040072408,14500274.040072408,14500278.040072408,14500280.040072408,1.0,-58001104.16028963,1261548031429767.5,-1.2195196462360661e+22,4.420842876678392e+28,14480021,20251.040072407573,"(14480021,14480023,14480027,14480029)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1173,14520551,14538611,18060,"(14520551,14520553,14520557,14520559)","(14538611,14538613,14538617,14538619)",CEAB,CEAB,CEABCEAB,11,11,311,311,211108700612989,211108816849669,211108874968021,211108642494661,2,2,2,2,98.9501842331003,65.96678829576481,82.45848626443257,14529581.79396947,14529577.79396947,14529577.79396947,14529579.79396947,14529583.79396947,14529585.79396947,1.0,-58118327.17587788,1266652482645874.5,-1.226928723409143e+22,4.45669031053571e+28,14520551,9026.793969469145,"(14520551,14520553,14520557,14520559)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1174,14538611,14544371,5760,"(14538611,14538613,14538617,14538619)","(14544371,14544373,14544377,14544379)",CEAB,CEAB,CEABCEAB,11,11,311,191,211455010374649,211455126706609,211455184872601,211454952208681,2,2,2,2,98.9551015000225,65.97006647469044,82.46258398735647,14541494.314802084,14541490.314802084,14541490.314802084,14541492.314802084,14541496.314802084,14541498.314802084,1.0,-58165977.25920834,1268730341444508.0,-1.2299490031421094e+22,4.471324109171657e+28,14538611,2879.314802084118,"(14538611,14538613,14538617,14538619)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1175,14544371,14572421,28050,"(14544371,14544373,14544377,14544379)","(14572421,14572423,14572427,14572429)",CEAB,ABCE,CEABABCE,11,5,191,101,211946842892017,211946784826717,211946843060317,211946784658417,2,2,2,2,98.96206958108553,65.97471296141302,82.46839127124927,14558393.443848645,14558389.443848645,14558389.443848645,14558391.443848645,14558395.443848645,14558397.443848645,1.0,-58233573.77539458,1271680917995351.2,-1.2342420759473576e+22,4.492145436648327e+28,14544371,14018.443848645315,"(14544371,14544373,14544377,14544379)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1176,14572421,14579561,7140,"(14572421,14572423,14572427,14572429)","(14579561,14579563,14579567,14579569)",ABCE,ABCE,ABCEABCE,5,5,101,101,212459734103101,212459500887181,212459559191149,212459675799109,2,2,2,2,98.96931887832687,65.9795469251053,82.47443290171609,14575995.362811625,14575991.362811625,14575991.362811625,14575993.362811625,14575997.362811625,14575999.362811625,1.0,-58303981.4512465,1274757844900216.0,-1.2387242957315137e+22,4.513909897595947e+28,14579561,3569.637188374996,"(14579561,14579563,14579567,14579569)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1177,14579561,14583551,3990,"(14579561,14579563,14579567,14579569)","(14583551,14583553,14583557,14583559)",ABCE,CEAB,ABCECEAB,5,11,101,311,212621917228657,212621858878477,212621917204717,212621858902417,2,2,2,2,98.97160972918218,65.98107306149855,82.47634139534037,14581560.063607138,14581556.063607138,14581556.063607138,14581558.063607138,14581562.063607138,14581564.063607138,1.0,-58326240.25442855,1275731363331475.5,-1.2401435666296498e+22,4.520806976076343e+28,14583551,1994.9363928623497,"(14583551,14583553,14583557,14583559)",11,311,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1178,14583551,14586191,2640,"(14583551,14583553,14583557,14583559)","(14586191,14586193,14586197,14586199)",CEAB,CEAB,CEABCEAB,11,11,311,11,212718518683729,212718635362729,212718693702241,212718460344241,2,2,2,2,98.97297406872887,65.9819815240401,82.47747779638448,14584874.540266603,14584870.540266603,14584870.540266603,14584872.540266603,14584876.540266603,14584878.540266603,1.0,-58339498.16106641,1276311392131881.8,-1.2409894352370616e+22,4.524918804682e+28,14583551,1319.5402666032314,"(14583551,14583553,14583557,14583559)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1179,14586191,14592491,6300,"(14586191,14586193,14586197,14586199)","(14592491,14592493,14592497,14592499)",CEAB,CEAB,CEABCEAB,11,11,11,11,212848919249149,212849035963909,212849094321301,212848860891781,2,2,2,2,98.9748125628628,65.98320718716012,82.47900987501146,14589344.259939862,14589340.259939862,14589340.259939862,14589342.259939862,14589346.259939862,14589348.259939862,1.0,-58357377.03975945,1277093795610221.2,-1.2421307357593474e+22,4.530468229961165e+28,14586191,3149.259939862415,"(14586191,14586193,14586197,14586199)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1180,14592491,14604251,11760,"(14592491,14592493,14592497,14592499)","(14604251,14604253,14604257,14604259)",CEAB,CEAB,CEABCEAB,11,11,11,11,213112459672729,213112576459729,213112634853241,213112401279241,2,2,2,2,98.97852473598539,65.98568196997662,82.482103352981,14598373.415812993,14598369.415812993,14598369.415812993,14598371.415812993,14598375.415812993,14598377.415812993,1.0,-58393493.66325197,1278675038325073.2,-1.244438379129855e+22,4.541694037876458e+28,14592491,5878.415812993422,"(14592491,14592493,14592497,14592499)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1181,14604251,14623121,18870,"(14604251,14604253,14604257,14604259)","(14623121,14623123,14623127,14623129)",CEAB,ABCE,CEABABCE,11,5,11,401,213559875567637,213559817226097,213559875680857,213559817112877,2,2,2,2,98.98481479805247,65.9898764400894,82.48734561907094,14613687.153864335,14613683.153864335,14613683.153864335,14613685.153864335,14613689.153864335,14613691.153864335,1.0,-58454748.61545734,1281359113386096.8,-1.2483587476517875e+22,4.560781048493061e+28,14604251,9432.153864335269,"(14604251,14604253,14604257,14604259)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1182,14623121,14681201,58080,"(14623121,14623123,14623127,14623129)","(14681201,14681203,14681207,14681209)",ABCE,ABCE,ABCEABCE,5,5,401,101,214685213082961,214684978648321,214685037256969,214685154474289,2,2,2,2,99.00057992695828,66.00038761896587,82.50048377296207,14652137.021918627,14652133.021918627,14652133.021918627,14652135.021918627,14652139.021918627,14652141.021918627,1.0,-58608548.087674506,1288110715854450.8,-1.2582383138733677e+22,4.608970045274895e+28,14623121,29012.021918626502,"(14623121,14623123,14623127,14623129)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1183,14681201,14699801,18600,"(14681201,14681203,14681207,14681209)","(14699801,14699803,14699807,14699809)",ABCE,ABCE,ABCEABCE,5,5,101,221,215810968189081,215810733141001,215810791903009,215810909427049,2,2,2,2,99.01627007353126,66.01084771406522,82.51355889379823,14690502.856261421,14690498.856261421,14690498.856261421,14690500.856261421,14690504.856261421,14690506.856261421,1.0,-58762011.425045684,1294865245018930.0,-1.2681481053615763e+22,4.6574333409939705e+28,14681201,9297.856261420995,"(14681201,14681203,14681207,14681209)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1184,14699801,14738741,38940,"(14699801,14699803,14699807,14699809)","(14738741,14738743,14738747,14738749)",ABCE,ABCE,ABCEABCE,5,5,221,101,216656795198941,216656559690541,216656618567629,216656736321829,2,2,2,2,99.02800498320491,66.01867098523093,82.52333798421792,14719262.922971224,14719258.922971224,14719258.922971224,14719260.922971224,14719264.922971224,14719266.922971224,1.0,-58877051.6918849,1299940205973312.2,-1.2756107783907976e+22,4.694012608627316e+28,14699801,19457.922971224412,"(14699801,14699803,14699807,14699809)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1185,14738741,14766371,27630,"(14738741,14738743,14738747,14738749)","(14766371,14766373,14766377,14766379)",ABCE,CEAB,ABCECEAB,5,11,101,11,217637865287377,217637806111357,217637865121597,217637806277137,2,2,2,2,99.04156061445988,66.02770698694235,82.53463380070112,14752553.73204813,14752549.73204813,14752549.73204813,14752551.73204813,14752555.73204813,14752557.73204813,1.0,-59010214.92819252,1305827049701783.2,-1.2842855810324568e+22,4.736623010368775e+28,14738741,13808.732048129663,"(14738741,14738743,14738747,14738749)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1186,14766371,14781491,15120,"(14766371,14766373,14766377,14766379)","(14781491,14781493,14781497,14781499)",CEAB,CEAB,CEABCEAB,11,11,11,11,218269039134889,218269157326369,218269216422121,218268980039161,2,2,2,2,99.0502499805877,66.03349881382071,82.5418743972042,14773932.665728116,14773928.665728116,14773928.665728116,14773930.665728116,14773934.665728116,14773936.665728116,1.0,-59095730.662912466,1309614518468789.8,-1.2898771142611506e+22,4.764139408289265e+28,14766371,7557.665728116408,"(14766371,14766373,14766377,14766379)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1187,14781491,14784851,3360,"(14781491,14781493,14781497,14781499)","(14784851,14784853,14784857,14784859)",CEAB,CEAB,CEABCEAB,11,11,11,11,218542201125529,218542319390929,218542378523641,218542141992841,2,2,2,2,99.05400210882223,66.03600023337735,82.54500117109978,14783174.504539842,14783170.504539842,14783170.504539842,14783172.504539842,14783176.504539842,14783178.504539842,1.0,-59132698.01815937,1311253490590040.8,-1.2922992780719314e+22,4.776071434956837e+28,14781491,1679.504539841786,"(14781491,14781493,14781497,14781499)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1188,14784851,14798801,13950,"(14784851,14784853,14784857,14784859)","(14798801,14798803,14798807,14798809)",CEAB,ABCE,CEABABCE,11,5,11,101,218798215640077,218798156556457,218798215723777,218798156472757,2,2,2,2,99.05751282404518,66.03834179204685,82.54792730804601,14791828.555206623,14791824.555206623,14791824.555206623,14791826.555206623,14791830.555206623,14791832.555206623,1.0,-59167314.22082649,1312789152039736.2,-1.294570137740418e+22,4.787264882536402e+28,14784851,6973.555206622928,"(14784851,14784853,14784857,14784859)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1189,14798801,14802581,3780,"(14798801,14798803,14798807,14798809)","(14802581,14802583,14802587,14802589)",ABCE,ABCE,ABCEABCE,5,5,101,101,219060687316501,219060450505381,219060509708149,219060628113709,2,2,2,2,99.06110786337037,66.04073956652473,82.55092371494754,14800695.679326262,14800691.679326262,14800691.679326262,14800693.679326262,14800697.679326262,14800699.679326262,1.0,-59202782.71730505,1314363555552142.5,-1.2968996665149272e+22,4.7987543226765695e+28,14802581,1889.320673737675,"(14802581,14802583,14802587,14802589)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1190,14802581,14806241,3660,"(14802581,14802583,14802587,14802589)","(14806241,14806243,14806247,14806249)",ABCE,ABCE,ABCEABCE,5,5,101,401,219170818578661,219170581708021,219170640925669,219170759360989,2,2,2,2,99.06261571432653,66.0417448002465,82.55218025728652,14804415.686894868,14804411.686894868,14804411.686894868,14804413.686894868,14804417.686894868,14804419.686894868,1.0,-59217662.74757947,1315024342982253.0,-1.297877800792966e+22,4.803580618432781e+28,14806241,1829.3131051324308,"(14806241,14806243,14806247,14806249)",5,401,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1191,14806241,14812871,6630,"(14806241,14806243,14806247,14806249)","(14812871,14812873,14812877,14812879)",ABCE,CEAB,ABCECEAB,5,11,401,311,219323086043377,219323026765357,219323086003597,219323026805137,2,2,2,2,99.06470084152352,66.0431338045589,82.55391732304122,14809559.829116024,14809555.829116024,14809555.829116024,14809557.829116024,14809561.829116024,14809563.829116024,1.0,-59238239.3164641,1315938373992982.2,-1.2992312054052091e+22,4.810260567075524e+28,14806241,3314.829116024077,"(14806241,14806243,14806247,14806249)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1192,14812871,14816951,4080,"(14812871,14812873,14812877,14812879)","(14816951,14816953,14816957,14816959)",CEAB,CEAB,CEABCEAB,11,11,311,191,219481643035969,219481761555289,219481820814961,219481583776321,2,2,2,2,99.06687049238352,66.04457915826356,82.55572482532354,14814914.459546687,14814910.459546687,14814910.459546687,14814912.459546687,14814916.459546687,14814918.459546687,1.0,-59259657.83818675,1316890142662093.0,-1.3006409877439031e+22,4.81722124400134e+28,14812871,2039.4595466870815,"(14812871,14812873,14812877,14812879)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1193,14816951,14817191,240,"(14816951,14816953,14816957,14816959)","(14817191,14817193,14817197,14817199)",CEAB,CEAB,CEABCEAB,11,11,191,11,219545652272929,219545770809529,219545830077841,219545593004641,2,2,2,2,99.06774527930945,66.04516234971808,82.55645381451376,14817074.599513743,14817070.599513743,14817070.599513743,14817072.599513743,14817076.599513743,14817078.599513743,1.0,-59268298.39805497,1317274198125312.2,-1.30121000410912e+22,4.8200314251293856e+28,14816951,119.59951374307275,"(14816951,14816953,14816957,14816959)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1194,14817191,14825801,8610,"(14817191,14817193,14817197,14817199)","(14825801,14825803,14825807,14825809)",CEAB,ABCE,CEABABCE,11,5,11,221,219676873334137,219676814099797,219676873385797,219676814048137,2,2,2,2,99.06953620567333,66.04635738017592,82.55794679292462,14821499.574617917,14821495.574617917,14821495.574617917,14821497.574617917,14821501.574617917,14821503.574617917,1.0,-59285998.29847167,1318061097842374.5,-1.3023761333993723e+22,4.8257918267926115e+28,14817191,4304.574617916718,"(14817191,14817193,14817197,14817199)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1195,14825801,14834711,8910,"(14825801,14825803,14825807,14825809)","(14834711,14834713,14834717,14834719)",ABCE,CEAB,ABCECEAB,5,11,221,311,219936621507817,219936562133317,219936621454357,219936562186777,2,2,2,2,99.07308133995906,66.04872080372387,82.56090107184147,14830259.531040382,14830255.531040382,14830255.531040382,14830257.531040382,14830261.531040382,14830263.531040382,1.0,-59321038.12416153,1319619586548064.2,-1.3046867300500938e+22,4.837210703336609e+28,14825801,4454.53104038164,"(14825801,14825803,14825807,14825809)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1196,14834711,14854451,19740,"(14834711,14834713,14834717,14834719)","(14854451,14854453,14854457,14854459)",CEAB,CEAB,CEABCEAB,11,11,311,311,220361547026989,220361665783669,220361725162021,220361487648661,2,2,2,2,99.07887347417696,66.05258114846384,82.5657273113204,14844581.318772476,14844577.318772476,14844577.318772476,14844579.318772476,14844583.318772476,14844585.318772476,1.0,-59378325.275089905,1322169567177872.5,-1.3084702438118365e+22,4.855923234364493e+28,14834711,9866.318772476166,"(14834711,14834713,14834717,14834719)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1197,14854451,14856761,2310,"(14854451,14854453,14854457,14854459)","(14856761,14856763,14856767,14856769)",CEAB,ABCE,CEABABCE,11,5,311,101,220689176842357,220689117433777,220689176856217,220689117419917,2,2,2,2,99.08332889443031,66.05555250645028,82.5694407004403,14855610.155053262,14855606.155053262,14855606.155053262,14855608.155053262,14855612.155053262,14855614.155053262,1.0,-59422440.62021305,1324134918473509.8,-1.3113888094356733e+22,4.870370228668727e+28,14856761,1154.8449467383325,"(14856761,14856763,14856767,14856769)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
1198,14856761,14862971,6210,"(14856761,14856763,14856767,14856769)","(14862971,14862973,14862977,14862979)",ABCE,CEAB,ABCECEAB,5,11,101,11,220815756514237,220815697037497,220815756476977,220815697074757,2,2,2,2,99.08504909691126,66.0566993084387,82.57087420267499,14859869.875727048,14859865.875727048,14859865.875727048,14859867.875727048,14859871.875727048,14859873.875727048,1.0,-59439479.50290819,1324894396341221.2,-1.3125172219139928e+22,4.875958781822953e+28,14856761,3104.8757270481437,"(14856761,14856763,14856767,14856769)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
