n,Omega_standard,Omega_resonance,S_entropy
332.29325163989716,0.03311632809120184,0.06605359387408322,2.90300893355956
336.1449000108765,0.032548787615552,0.07592225009031678,2.9087711585170024
340.0411932703706,0.03199097327852266,0.08111138566674392,2.914533383474445
343.98264890229245,0.0314427184096735,0.080903978983905,2.920295608431888
347.9697903887691,0.03090385919429914,0.07516919539280657,2.92605783338933
352.00314727966787,0.030374234624514298,0.06440104308032181,2.931820058346773
356.08325526292776,0.02985368645117603,0.04968680226009593,2.937582283304215
360.210656235707,0.029342059136629062,0.03260441574066776,2.943344508261658
364.3858983763544,0.028839199808259816,0.04262193519013885,2.9491067332191006
368.6095362172158,0.028344958212845592,0.05763331141335418,2.954868958176543
372.88213071828335,0.027859186671685254,0.06922699759468873,2.9606311831339855
377.2042493416997,0.02738174003649789,0.07587840629205266,2.9663934080914283
381.57646612712483,0.026912475646076565,0.07662781080255843,2.9721556330488705
385.9993617679767,0.02645125328368407,0.07122287815644533,2.9779178580063133
390.473523688556,0.025997935135178122,0.06017912584476681,2.9836800829637555
394.9995461220643,0.025552385747853356,0.04474524462350863,2.9894423079211982
399.57803018952694,0.025114471989988174,0.026771677247278712,2.995204532878641
404.209583979631,0.024684063011083935,0.04087460799654005,3.000966757836084
408.89482262948644,0.024261030202785274,0.05627095541228852,3.0067289827935264
413.6343684063278,0.023845247160469096,0.0675086039852705,3.012491207750969
418.42885079015844,0.023436589645491616,0.07294951081246645,3.0182534327084114
423.2789065573553,0.02303493554808168,0.07169914109095997,3.024015657665854
428.18517986524154,0.022640164850869508,0.06376005119326822,3.029777882623297
433.1483223376403,0.022252159593039895,0.05006779173050929,3.035540107580739
438.16899315141944,0.021870803835099296,0.032396457265973594,3.041302332538182
443.2478591240401,0.021495983624246214,0.02985286569393364,3.0470645574956245
448.3855948021191,0.021127586960334614,0.04726823043809394,3.052826782453067
453.5828825510191,0.020765503762420194,0.060982918977860956,3.0585890074105095
458.84041264547614,0.020409625835879543,0.06886060470051397,3.064351232367952
464.1588833612782,0.02005984684009241,0.06957538038973858,3.0701134573253945
469.53900106800626,0.01971606225667741,0.06284494523780708,3.0758756822828373
