u,v,weight,contexts
223,499,13.61757519477015,8
271,487,13.61757519477015,8
271,499,13.61757519477015,8
283,487,13.61757519477015,8
283,499,13.61757519477015,8
307,487,13.61757519477015,8
307,499,13.61757519477015,8
331,487,13.61757519477015,8
331,499,13.61757519477015,8
367,487,13.61757519477015,8
367,499,13.61757519477015,8
379,487,13.61757519477015,8
379,499,13.61757519477015,8
439,487,13.61757519477015,8
439,499,13.61757519477015,8
463,487,13.61757519477015,8
463,499,13.61757519477015,8
487,499,13.61757519477015,8
7,523,11.903914911362193,7
7,547,11.903914911362193,7
19,523,11.903914911362193,7
19,547,11.903914911362193,7
31,523,11.903914911362193,7
31,547,11.903914911362193,7
43,523,11.903914911362193,7
43,547,11.903914911362193,7
67,523,11.903914911362193,7
67,547,11.903914911362193,7
79,523,11.903914911362193,7
79,547,11.903914911362193,7
103,523,11.903914911362193,7
103,547,11.903914911362193,7
127,523,11.903914911362193,7
127,547,11.903914911362193,7
139,523,11.903914911362193,7
139,547,11.903914911362193,7
151,523,11.903914911362193,7
151,547,11.903914911362193,7
163,523,11.903914911362193,7
163,547,11.903914911362193,7
199,523,11.903914911362193,7
199,547,11.903914911362193,7
211,523,11.903914911362193,7
211,547,11.903914911362193,7
223,523,11.903914911362193,7
223,547,11.903914911362193,7
271,523,11.903914911362193,7
271,547,11.903914911362193,7
283,523,11.903914911362193,7
283,547,11.903914911362193,7
307,523,11.903914911362193,7
307,547,11.903914911362193,7
331,523,11.903914911362193,7
331,547,11.903914911362193,7
367,523,11.903914911362193,7
367,547,11.903914911362193,7
379,523,11.903914911362193,7
379,547,11.903914911362193,7
439,523,11.903914911362193,7
439,547,11.903914911362193,7
463,523,11.903914911362193,7
463,547,11.903914911362193,7
487,523,11.903914911362193,7
487,547,11.903914911362193,7
499,523,11.903914911362193,7
499,547,11.903914911362193,7
523,547,11.903914911362193,7
7,571,9.688382479604112,6
7,607,9.688382479604112,6
7,619,9.688382479604112,6
19,571,9.688382479604112,6
19,607,9.688382479604112,6
19,619,9.688382479604112,6
31,571,9.688382479604112,6
31,607,9.688382479604112,6
31,619,9.688382479604112,6
43,571,9.688382479604112,6
43,607,9.688382479604112,6
43,619,9.688382479604112,6
67,571,9.688382479604112,6
67,607,9.688382479604112,6
67,619,9.688382479604112,6
79,571,9.688382479604112,6
79,607,9.688382479604112,6
79,619,9.688382479604112,6
103,571,9.688382479604112,6
103,607,9.688382479604112,6
103,619,9.688382479604112,6
127,571,9.688382479604112,6
127,607,9.688382479604112,6
127,619,9.688382479604112,6
139,571,9.688382479604112,6
139,607,9.688382479604112,6
139,619,9.688382479604112,6
151,571,9.688382479604112,6
151,607,9.688382479604112,6
151,619,9.688382479604112,6
163,571,9.688382479604112,6
163,607,9.688382479604112,6
163,619,9.688382479604112,6
199,571,9.688382479604112,6
199,607,9.688382479604112,6
199,619,9.688382479604112,6
211,571,9.688382479604112,6
211,607,9.688382479604112,6
211,619,9.688382479604112,6
223,571,9.688382479604112,6
223,607,9.688382479604112,6
223,619,9.688382479604112,6
271,571,9.688382479604112,6
271,607,9.688382479604112,6
271,619,9.688382479604112,6
283,571,9.688382479604112,6
283,607,9.688382479604112,6
283,619,9.688382479604112,6
307,571,9.688382479604112,6
307,607,9.688382479604112,6
307,619,9.688382479604112,6
331,571,9.688382479604112,6
331,607,9.688382479604112,6
331,619,9.688382479604112,6
367,571,9.688382479604112,6
367,607,9.688382479604112,6
367,619,9.688382479604112,6
379,571,9.688382479604112,6
379,607,9.688382479604112,6
379,619,9.688382479604112,6
439,571,9.688382479604112,6
439,607,9.688382479604112,6
439,619,9.688382479604112,6
463,571,9.688382479604112,6
463,607,9.688382479604112,6
463,619,9.688382479604112,6
487,571,9.688382479604112,6
487,607,9.688382479604112,6
487,619,9.688382479604112,6
499,571,9.688382479604112,6
499,607,9.688382479604112,6
499,619,9.688382479604112,6
523,571,9.688382479604112,6
523,607,9.688382479604112,6
523,619,9.688382479604112,6
547,571,9.688382479604112,6
547,607,9.688382479604112,6
547,619,9.688382479604112,6
571,607,9.688382479604112,6
571,619,9.688382479604112,6
607,619,9.688382479604112,6
7,631,7.8320229871660505,5
7,643,7.8320229871660505,5
19,631,7.8320229871660505,5
19,643,7.8320229871660505,5
31,631,7.8320229871660505,5
31,643,7.8320229871660505,5
43,631,7.8320229871660505,5
43,643,7.8320229871660505,5
67,631,7.8320229871660505,5
67,643,7.8320229871660505,5
79,631,7.8320229871660505,5
79,643,7.8320229871660505,5
103,631,7.8320229871660505,5
103,643,7.8320229871660505,5
127,631,7.8320229871660505,5
127,643,7.8320229871660505,5
